freq,vinevar,age,unit,geo\TIME_PERIOD	2015 	2020 
A,VIW103,Y3-9,HLD,FR	1375 	: 
A,VIW103,Y3-9,HLD,FR24	: c	: 
A,VIW103,Y3-9,HLD,FR42	134 	: 
A,VIW103,Y3-9,HLD,FR51	14 	: 
A,VIW103,Y3-9,HLD,FR62	9 	: 
A,VIW103,Y3-9,HLD,FR71	207 	: 
A,VIW103,Y3-9,HLD,FR81	845 	: 
A,VIW103,Y3-9,HLD,FR82	138 	: 
A,VIW103,Y3-9,HLD,FR83	27 	: 
A,VIW103,Y3-9,HLD,FRB0	: 	3 
A,VIW103,Y3-9,HLD,FRC1	: 	: c
A,VIW103,Y3-9,HLD,FRE2	: 	: c
A,VIW103,Y3-9,HLD,FRF1	: 	101 
A,VIW103,Y3-9,HLD,FRG0	: 	18 
A,VIW103,Y3-9,HLD,FRI1	: 	3 
A,VIW103,Y3-9,HLD,FRI3	: 	: c
A,VIW103,Y3-9,HLD,FRJ1	: 	565 
A,VIW103,Y3-9,HLD,FRJ2	: 	10 
A,VIW103,Y3-9,HLD,FRK1	: 	: c
A,VIW103,Y3-9,HLD,FRK2	: 	186 
A,VIW103,Y3-9,HLD,FRL0	: 	114 
A,VIW103,Y3-9,HLD,FRM0	: 	22 
A,VIW103,Y3-9,HLD,HU	157 	212 
A,VIW103,Y3-9,HLD,HU21	17 	34 
A,VIW103,Y3-9,HLD,HU22	5 	6 
A,VIW103,Y3-9,HLD,HU23	6 	4 
A,VIW103,Y3-9,HLD,HU31	130 	167 
A,VIW103,Y3-9,HLD,HU32	: 	: c
A,VIW103,Y3-9,HLD,IT	2341 	2912 
A,VIW103,Y3-9,HLD,ITC1	1209 	1647 
A,VIW103,Y3-9,HLD,ITC2	29 	26 
A,VIW103,Y3-9,HLD,ITC3	11 	10 
A,VIW103,Y3-9,HLD,ITC4	178 	13 
A,VIW103,Y3-9,HLD,ITF1	43 	131 
A,VIW103,Y3-9,HLD,ITF2	10 	14 
A,VIW103,Y3-9,HLD,ITF3	27 	59 
A,VIW103,Y3-9,HLD,ITF4	229 	240 
A,VIW103,Y3-9,HLD,ITF5	36 	32 
A,VIW103,Y3-9,HLD,ITF6	20 	9 
A,VIW103,Y3-9,HLD,ITG1	142 	335 
A,VIW103,Y3-9,HLD,ITG2	124 	94 
A,VIW103,Y3-9,HLD,ITH3	70 	104 
A,VIW103,Y3-9,HLD,ITH5	88 	149 
A,VIW103,Y3-9,HLD,ITI1	53 	3 
A,VIW103,Y3-9,HLD,ITI2	22 	8 
A,VIW103,Y3-9,HLD,ITI3	14 	15 
A,VIW103,Y3-9,HLD,ITI4	38 	23 
A,VIW103,Y3-9,HLD,PT	238 d	43 e
A,VIW103,Y3-9,HLD,PT11	213 	37 e
A,VIW103,Y3-9,HLD,PT15	2 	2 e
A,VIW103,Y3-9,HLD,PT16	13 	3 e
A,VIW103,Y3-9,HLD,PT17	1 	1 e
A,VIW103,Y3-9,HLD,PT18	9 	2 e
A,VIW103,Y3-9,HLD,RO	87 	1 
A,VIW103,Y3-9,HLD,RO11	8 	0 
A,VIW103,Y3-9,HLD,RO12	0 	0 
A,VIW103,Y3-9,HLD,RO21	4 	0 
A,VIW103,Y3-9,HLD,RO22	32 	1 
A,VIW103,Y3-9,HLD,RO31	20 	0 
A,VIW103,Y3-9,HLD,RO32	0 	0 
A,VIW103,Y3-9,HLD,RO41	21 	0 
A,VIW103,Y3-9,HLD,RO42	3 	0 
A,VIW103,Y3-9,HLD,SI	990 	804 
A,VIW103,Y3-9,HLD,SI03	815 	639 
A,VIW103,Y3-9,HLD,SI04	175 	165 
A,VIW103,Y_GE30,HA,AT	38 	48 
A,VIW103,Y_GE30,HA,AT11	2 	2 
A,VIW103,Y_GE30,HA,AT12	9 	16 
A,VIW103,Y_GE30,HA,AT13	0 	1 
A,VIW103,Y_GE30,HA,AT22	27 	29 
A,VIW103,Y_GE30,HA,EL	1016 	1021 
A,VIW103,Y_GE30,HA,EL30	2 	: c
A,VIW103,Y_GE30,HA,EL41	949 	930 
A,VIW103,Y_GE30,HA,EL42	9 	: c
A,VIW103,Y_GE30,HA,EL43	2 	: c
A,VIW103,Y_GE30,HA,EL51	14 	15 
A,VIW103,Y_GE30,HA,EL52	: c	1 
A,VIW103,Y_GE30,HA,EL53	: c	: c
A,VIW103,Y_GE30,HA,EL61	: c	1 
A,VIW103,Y_GE30,HA,EL62	15 	15 
A,VIW103,Y_GE30,HA,EL63	21 	39 
A,VIW103,Y_GE30,HA,EL64	1 	: c
A,VIW103,Y_GE30,HA,EL65	: c	: c
A,VIW103,Y_GE30,HA,ES	143 	99 
A,VIW103,Y_GE30,HA,ES22	14 	29 
A,VIW103,Y_GE30,HA,ES24	5 	3 
A,VIW103,Y_GE30,HA,ES30	1 	3 
A,VIW103,Y_GE30,HA,ES41	10 	8 
A,VIW103,Y_GE30,HA,ES42	0 	1 
A,VIW103,Y_GE30,HA,ES51	24 	28 
A,VIW103,Y_GE30,HA,ES52	15 	13 
A,VIW103,Y_GE30,HA,ES53	3 	: 
A,VIW103,Y_GE30,HA,ES61	67 	14 
A,VIW103,Y_GE30,HA,ES70	5 	: 
A,VIW103,Y_GE30,HA,EU	388 d	11138 
A,VIW103,Y_GE30,HA,EU27_2020	388 d	11138 
A,VIW103,Y_GE30,HA,EU28	388 d	: 
A,VIW103,Y_GE30,HA,FR	2027 	: 
A,VIW103,Y_GE30,HA,FR42	55 	: 
A,VIW103,Y_GE30,HA,FR62	: c	: 
A,VIW103,Y_GE30,HA,FR71	353 	: 
A,VIW103,Y_GE30,HA,FR81	1457 	: 
A,VIW103,Y_GE30,HA,FR82	138 	: 
A,VIW103,Y_GE30,HA,FR83	23 	: 
A,VIW103,Y_GE30,HA,FRF1	: 	47 
A,VIW103,Y_GE30,HA,FRJ1	: 	1230 
A,VIW103,Y_GE30,HA,FRJ2	: 	: c
A,VIW103,Y_GE30,HA,FRK2	: 	442 
A,VIW103,Y_GE30,HA,FRL0	: 	141 
A,VIW103,Y_GE30,HA,FRM0	: 	26 
A,VIW103,Y_GE30,HA,HU	186 	221 
A,VIW103,Y_GE30,HA,HU12	: 	: c
A,VIW103,Y_GE30,HA,HU21	2 	2 
A,VIW103,Y_GE30,HA,HU22	: c	: c
A,VIW103,Y_GE30,HA,HU23	10 	32 
A,VIW103,Y_GE30,HA,HU31	175 	186 
A,VIW103,Y_GE30,HA,IT	7499 	7345 
A,VIW103,Y_GE30,HA,ITC1	6685 	6153 
A,VIW103,Y_GE30,HA,ITC2	1 	4 
A,VIW103,Y_GE30,HA,ITC3	0 	2 
A,VIW103,Y_GE30,HA,ITC4	245 	493 
A,VIW103,Y_GE30,HA,ITF1	11 	19 
A,VIW103,Y_GE30,HA,ITF2	4 	9 
A,VIW103,Y_GE30,HA,ITF3	19 	72 
A,VIW103,Y_GE30,HA,ITF4	215 	152 
A,VIW103,Y_GE30,HA,ITF5	34 	16 
A,VIW103,Y_GE30,HA,ITF6	3 	12 
A,VIW103,Y_GE30,HA,ITG1	1 	77 
A,VIW103,Y_GE30,HA,ITG2	45 	124 
A,VIW103,Y_GE30,HA,ITH3	143 	97 
A,VIW103,Y_GE30,HA,ITH4	: 	1 
A,VIW103,Y_GE30,HA,ITH5	61 	66 
A,VIW103,Y_GE30,HA,ITI1	12 	2 
A,VIW103,Y_GE30,HA,ITI2	2 	2 
A,VIW103,Y_GE30,HA,ITI3	3 	10 
A,VIW103,Y_GE30,HA,ITI4	14 	34 
A,VIW103,Y_GE30,HA,PT	418 d	394 e
A,VIW103,Y_GE30,HA,PT11	150 	156 e
A,VIW103,Y_GE30,HA,PT15	54 	52 e
A,VIW103,Y_GE30,HA,PT16	105 	66 e
A,VIW103,Y_GE30,HA,PT17	17 	18 e
A,VIW103,Y_GE30,HA,PT18	90 	102 e
A,VIW103,Y_GE30,HA,RO	388 	75 
A,VIW103,Y_GE30,HA,RO11	1 	0 
A,VIW103,Y_GE30,HA,RO12	1 	0 
A,VIW103,Y_GE30,HA,RO21	59 	0 
A,VIW103,Y_GE30,HA,RO22	221 	75 
A,VIW103,Y_GE30,HA,RO31	32 	0 
A,VIW103,Y_GE30,HA,RO32	0 	0 
A,VIW103,Y_GE30,HA,RO41	73 	0 
A,VIW103,Y_GE30,HA,RO42	0 	0 
A,VIW103,Y_GE30,HA,SI	33 	48 
A,VIW103,Y_GE30,HA,SI03	25 	43 
A,VIW103,Y_GE30,HA,SI04	7 	6 
A,VIW103,Y_GE30,HLD,AT	210 	281 
A,VIW103,Y_GE30,HLD,AT11	11 	11 
A,VIW103,Y_GE30,HLD,AT12	71 	117 
A,VIW103,Y_GE30,HLD,AT13	8 	15 
A,VIW103,Y_GE30,HLD,AT22	120 	138 
A,VIW103,Y_GE30,HLD,EL	3035 	2991 
A,VIW103,Y_GE30,HLD,EL30	3 	: c
A,VIW103,Y_GE30,HLD,EL41	2521 	2383 
A,VIW103,Y_GE30,HLD,EL42	41 	: c
A,VIW103,Y_GE30,HLD,EL43	36 	: c
A,VIW103,Y_GE30,HLD,EL51	246 	270 
A,VIW103,Y_GE30,HLD,EL52	: c	9 
A,VIW103,Y_GE30,HLD,EL53	: c	: c
A,VIW103,Y_GE30,HLD,EL61	: c	6 
A,VIW103,Y_GE30,HLD,EL62	62 	69 
A,VIW103,Y_GE30,HLD,EL63	78 	118 
A,VIW103,Y_GE30,HLD,EL64	32 	: c
A,VIW103,Y_GE30,HLD,EL65	: c	: c
A,VIW103,Y_GE30,HLD,ES	234 	132 
A,VIW103,Y_GE30,HLD,ES22	2 	5 
A,VIW103,Y_GE30,HLD,ES24	16 	9 
A,VIW103,Y_GE30,HLD,ES30	4 	9 
A,VIW103,Y_GE30,HLD,ES41	29 	28 
A,VIW103,Y_GE30,HLD,ES42	3 	4 
A,VIW103,Y_GE30,HLD,ES51	22 	21 
A,VIW103,Y_GE30,HLD,ES52	38 	35 
A,VIW103,Y_GE30,HLD,ES53	13 	: 
A,VIW103,Y_GE30,HLD,ES61	29 	21 
A,VIW103,Y_GE30,HLD,ES70	78 	: 
A,VIW103,Y_GE30,HLD,EU	1236 d	12045 
A,VIW103,Y_GE30,HLD,EU27_2020	1236 d	12045 
A,VIW103,Y_GE30,HLD,EU28	1236 d	: 
A,VIW103,Y_GE30,HLD,FR	1518 	: 
A,VIW103,Y_GE30,HLD,FR42	340 	: 
A,VIW103,Y_GE30,HLD,FR62	: c	: 
A,VIW103,Y_GE30,HLD,FR71	173 	: 
A,VIW103,Y_GE30,HLD,FR81	904 	: 
A,VIW103,Y_GE30,HLD,FR82	84 	: 
A,VIW103,Y_GE30,HLD,FR83	16 	: 
A,VIW103,Y_GE30,HLD,FRF1	: 	259 
A,VIW103,Y_GE30,HLD,FRJ1	: 	710 
A,VIW103,Y_GE30,HLD,FRJ2	: 	: c
A,VIW103,Y_GE30,HLD,FRK2	: 	168 
A,VIW103,Y_GE30,HLD,FRL0	: 	75 
A,VIW103,Y_GE30,HLD,FRM0	: 	17 
A,VIW103,Y_GE30,HLD,HU	423 	488 
A,VIW103,Y_GE30,HLD,HU12	: 	: c
A,VIW103,Y_GE30,HLD,HU21	9 	11 
A,VIW103,Y_GE30,HLD,HU22	: c	: c
A,VIW103,Y_GE30,HLD,HU23	22 	62 
A,VIW103,Y_GE30,HLD,HU31	390 	412 
A,VIW103,Y_GE30,HLD,IT	6623 	5717 
A,VIW103,Y_GE30,HLD,ITC1	3722 	3354 
A,VIW103,Y_GE30,HLD,ITC2	36 	61 
A,VIW103,Y_GE30,HLD,ITC3	3 	18 
A,VIW103,Y_GE30,HLD,ITC4	361 	49 
A,VIW103,Y_GE30,HLD,ITF1	51 	77 
A,VIW103,Y_GE30,HLD,ITF2	121 	62 
A,VIW103,Y_GE30,HLD,ITF3	212 	291 
A,VIW103,Y_GE30,HLD,ITF4	396 	537 
A,VIW103,Y_GE30,HLD,ITF5	154 	147 
A,VIW103,Y_GE30,HLD,ITF6	24 	26 
A,VIW103,Y_GE30,HLD,ITG1	6 	59 
A,VIW103,Y_GE30,HLD,ITG2	178 	226 
A,VIW103,Y_GE30,HLD,ITH3	404 	377 
A,VIW103,Y_GE30,HLD,ITH4	: 	18 
A,VIW103,Y_GE30,HLD,ITH5	513 	246 
A,VIW103,Y_GE30,HLD,ITI1	137 	5 
A,VIW103,Y_GE30,HLD,ITI2	52 	32 
A,VIW103,Y_GE30,HLD,ITI3	78 	48 
A,VIW103,Y_GE30,HLD,ITI4	175 	84 
A,VIW103,Y_GE30,HLD,PT	1970 d	446 e
A,VIW103,Y_GE30,HLD,PT11	692 	120 e
A,VIW103,Y_GE30,HLD,PT15	145 	88 e
A,VIW103,Y_GE30,HLD,PT16	725 	149 e
A,VIW103,Y_GE30,HLD,PT17	83 	30 e
A,VIW103,Y_GE30,HLD,PT18	325 	61 e
A,VIW103,Y_GE30,HLD,RO	1236 	108 
A,VIW103,Y_GE30,HLD,RO11	26 	0 
A,VIW103,Y_GE30,HLD,RO12	48 	0 
A,VIW103,Y_GE30,HLD,RO21	136 	0 
A,VIW103,Y_GE30,HLD,RO22	558 	108 
A,VIW103,Y_GE30,HLD,RO31	246 	0 
A,VIW103,Y_GE30,HLD,RO32	1 	0 
A,VIW103,Y_GE30,HLD,RO41	221 	0 
A,VIW103,Y_GE30,HLD,RO42	0 	0 
A,VIW103,Y_GE30,HLD,SI	453 	655 
A,VIW103,Y_GE30,HLD,SI03	370 	534 
A,VIW103,Y_GE30,HLD,SI04	83 	121 
A,VIW103,Y_LT3,HA,AT	105 	109 
A,VIW103,Y_LT3,HA,AT11	18 	17 
A,VIW103,Y_LT3,HA,AT12	52 	74 
A,VIW103,Y_LT3,HA,AT13	2 	0 
A,VIW103,Y_LT3,HA,AT21	2 	3 
A,VIW103,Y_LT3,HA,AT22	32 	14 
A,VIW103,Y_LT3,HA,AT31	0 	1 
A,VIW103,Y_LT3,HA,EL	87 	120 
A,VIW103,Y_LT3,HA,EL30	: 	: c
A,VIW103,Y_LT3,HA,EL41	4 	: c
A,VIW103,Y_LT3,HA,EL42	1 	: c
A,VIW103,Y_LT3,HA,EL43	: 	: c
A,VIW103,Y_LT3,HA,EL51	: 	: c
A,VIW103,Y_LT3,HA,EL52	: 	: c
A,VIW103,Y_LT3,HA,EL53	: 	1 
A,VIW103,Y_LT3,HA,EL61	: c	6 
A,VIW103,Y_LT3,HA,EL62	1 	: c
A,VIW103,Y_LT3,HA,EL63	72 	81 
A,VIW103,Y_LT3,HA,EL64	: 	: c
A,VIW103,Y_LT3,HA,EL65	: c	14 
A,VIW103,Y_LT3,HA,ES	546 	46 
A,VIW103,Y_LT3,HA,ES22	0 	1 
A,VIW103,Y_LT3,HA,ES23	5 	: 
A,VIW103,Y_LT3,HA,ES24	2 	8 
A,VIW103,Y_LT3,HA,ES30	0 	: 
A,VIW103,Y_LT3,HA,ES41	0 	0 
A,VIW103,Y_LT3,HA,ES42	427 	27 
A,VIW103,Y_LT3,HA,ES43	5 	: 
A,VIW103,Y_LT3,HA,ES51	56 	4 
A,VIW103,Y_LT3,HA,ES52	: 	0 
A,VIW103,Y_LT3,HA,ES53	1 	: 
A,VIW103,Y_LT3,HA,ES61	5 	4 
A,VIW103,Y_LT3,HA,ES62	45 	2 
A,VIW103,Y_LT3,HA,ES70	0 	: 
A,VIW103,Y_LT3,HA,EU	146 d	1654 
A,VIW103,Y_LT3,HA,EU27_2020	146 d	1654 
A,VIW103,Y_LT3,HA,EU28	146 d	: 
A,VIW103,Y_LT3,HA,FR	422 	: 
A,VIW103,Y_LT3,HA,FR42	5 	: 
A,VIW103,Y_LT3,HA,FR51	0 	: 
A,VIW103,Y_LT3,HA,FR62	: c	: 
A,VIW103,Y_LT3,HA,FR71	104 	: 
A,VIW103,Y_LT3,HA,FR81	258 	: 
A,VIW103,Y_LT3,HA,FR82	45 	: 
A,VIW103,Y_LT3,HA,FR83	9 	: 
A,VIW103,Y_LT3,HA,FRC2	: 	: c
A,VIW103,Y_LT3,HA,FRE2	: 	: c
A,VIW103,Y_LT3,HA,FRF1	: 	1 
A,VIW103,Y_LT3,HA,FRF2	: 	: c
A,VIW103,Y_LT3,HA,FRG0	: 	: c
A,VIW103,Y_LT3,HA,FRI1	: 	: c
A,VIW103,Y_LT3,HA,FRI3	: 	: c
A,VIW103,Y_LT3,HA,FRJ1	: 	42 
A,VIW103,Y_LT3,HA,FRJ2	: 	: c
A,VIW103,Y_LT3,HA,FRK1	: 	: c
A,VIW103,Y_LT3,HA,FRK2	: 	29 
A,VIW103,Y_LT3,HA,FRL0	: 	10 
A,VIW103,Y_LT3,HA,FRM0	: 	: c
A,VIW103,Y_LT3,HA,HU	49 	50 
A,VIW103,Y_LT3,HA,HU21	2 	1 
A,VIW103,Y_LT3,HA,HU22	: c	1 
A,VIW103,Y_LT3,HA,HU23	: c	6 
A,VIW103,Y_LT3,HA,HU31	43 	42 
A,VIW103,Y_LT3,HA,IT	920 	807 
A,VIW103,Y_LT3,HA,ITC1	520 	388 
A,VIW103,Y_LT3,HA,ITC2	1 	1 
A,VIW103,Y_LT3,HA,ITC3	1 	2 
A,VIW103,Y_LT3,HA,ITC4	56 	156 
A,VIW103,Y_LT3,HA,ITF1	15 	14 
A,VIW103,Y_LT3,HA,ITF2	2 	2 
A,VIW103,Y_LT3,HA,ITF3	6 	5 
A,VIW103,Y_LT3,HA,ITF4	87 	22 
A,VIW103,Y_LT3,HA,ITF5	6 	1 
A,VIW103,Y_LT3,HA,ITF6	0 	: c
A,VIW103,Y_LT3,HA,ITG1	189 	193 
A,VIW103,Y_LT3,HA,ITG2	12 	9 
A,VIW103,Y_LT3,HA,ITH3	12 	: c
A,VIW103,Y_LT3,HA,ITH4	: 	: c
A,VIW103,Y_LT3,HA,ITH5	8 	4 
A,VIW103,Y_LT3,HA,ITI1	1 	: 
A,VIW103,Y_LT3,HA,ITI2	0 	1 
A,VIW103,Y_LT3,HA,ITI3	4 	1 
A,VIW103,Y_LT3,HA,ITI4	0 	5 
A,VIW103,Y_LT3,HA,PT	89 d	88 e
A,VIW103,Y_LT3,HA,PT11	64 	67 e
A,VIW103,Y_LT3,HA,PT16	13 	8 e
A,VIW103,Y_LT3,HA,PT17	3 	3 e
A,VIW103,Y_LT3,HA,PT18	9 	10 e
A,VIW103,Y_LT3,HA,RO	146 	285 
A,VIW103,Y_LT3,HA,RO11	16 	0 
A,VIW103,Y_LT3,HA,RO12	0 	0 
A,VIW103,Y_LT3,HA,RO21	69 	0 
A,VIW103,Y_LT3,HA,RO22	44 	285 
A,VIW103,Y_LT3,HA,RO31	9 	0 
A,VIW103,Y_LT3,HA,RO32	0 	0 
A,VIW103,Y_LT3,HA,RO41	6 	0 
A,VIW103,Y_LT3,HA,RO42	3 	0 
A,VIW103,Y_LT3,HA,SI	57 	65 
A,VIW103,Y_LT3,HA,SI03	50 	45 
A,VIW103,Y_LT3,HA,SI04	7 	20 
A,VIW103,Y_LT3,HLD,AT	386 	298 
A,VIW103,Y_LT3,HLD,AT11	58 	36 
A,VIW103,Y_LT3,HLD,AT12	226 	207 
A,VIW103,Y_LT3,HLD,AT13	7 	4 
A,VIW103,Y_LT3,HLD,AT21	5 	4 
A,VIW103,Y_LT3,HLD,AT22	87 	43 
A,VIW103,Y_LT3,HLD,AT31	3 	4 
A,VIW103,Y_LT3,HLD,EL	126 	225 
A,VIW103,Y_LT3,HLD,EL30	: 	: c
A,VIW103,Y_LT3,HLD,EL41	12 	: c
A,VIW103,Y_LT3,HLD,EL42	3 	: c
A,VIW103,Y_LT3,HLD,EL43	: 	: c
A,VIW103,Y_LT3,HLD,EL51	: 	: c
A,VIW103,Y_LT3,HLD,EL52	: 	: c
A,VIW103,Y_LT3,HLD,EL53	: 	4 
A,VIW103,Y_LT3,HLD,EL61	: c	13 
A,VIW103,Y_LT3,HLD,EL62	5 	: c
A,VIW103,Y_LT3,HLD,EL63	93 	127 
A,VIW103,Y_LT3,HLD,EL64	: 	: c
A,VIW103,Y_LT3,HLD,EL65	: c	27 
A,VIW103,Y_LT3,HLD,ES	165 	27 
A,VIW103,Y_LT3,HLD,ES22	1 	1 
A,VIW103,Y_LT3,HLD,ES23	1 	: 
A,VIW103,Y_LT3,HLD,ES24	3 	5 
A,VIW103,Y_LT3,HLD,ES30	1 	: 
A,VIW103,Y_LT3,HLD,ES41	1 	1 
A,VIW103,Y_LT3,HLD,ES42	95 	10 
A,VIW103,Y_LT3,HLD,ES43	4 	: 
A,VIW103,Y_LT3,HLD,ES51	47 	7 
A,VIW103,Y_LT3,HLD,ES52	: 	1 
A,VIW103,Y_LT3,HLD,ES53	2 	: 
A,VIW103,Y_LT3,HLD,ES61	7 	1 
A,VIW103,Y_LT3,HLD,ES62	2 	1 
A,VIW103,Y_LT3,HLD,ES70	1 	: 
A,VIW103,Y_LT3,HLD,EU	36 d	2046 
A,VIW103,Y_LT3,HLD,EU27_2020	36 d	2046 
A,VIW103,Y_LT3,HLD,EU28	36 d	: 
A,VIW103,Y_LT3,HLD,FR	491 	: 
A,VIW103,Y_LT3,HLD,FR42	38 	: 
A,VIW103,Y_LT3,HLD,FR51	3 	: 
A,VIW103,Y_LT3,HLD,FR62	: c	: 
A,VIW103,Y_LT3,HLD,FR71	124 	: 
A,VIW103,Y_LT3,HLD,FR81	253 	: 
A,VIW103,Y_LT3,HLD,FR82	65 	: 
A,VIW103,Y_LT3,HLD,FR83	7 	: 
A,VIW103,Y_LT3,HLD,FRC2	: 	: c
A,VIW103,Y_LT3,HLD,FRE2	: 	: c
A,VIW103,Y_LT3,HLD,FRF1	: 	13 
A,VIW103,Y_LT3,HLD,FRF2	: 	: c
A,VIW103,Y_LT3,HLD,FRG0	: 	: c
A,VIW103,Y_LT3,HLD,FRI1	: 	: c
A,VIW103,Y_LT3,HLD,FRI3	: 	: c
A,VIW103,Y_LT3,HLD,FRJ1	: 	40 
A,VIW103,Y_LT3,HLD,FRJ2	: 	: c
A,VIW103,Y_LT3,HLD,FRK1	: 	: c
A,VIW103,Y_LT3,HLD,FRK2	: 	57 
A,VIW103,Y_LT3,HLD,FRL0	: 	18 
A,VIW103,Y_LT3,HLD,FRM0	: 	: c
A,VIW103,Y_LT3,HLD,HU	59 	46 
A,VIW103,Y_LT3,HLD,HU21	6 	6 
A,VIW103,Y_LT3,HLD,HU22	: c	3 
A,VIW103,Y_LT3,HLD,HU23	: c	6 
A,VIW103,Y_LT3,HLD,HU31	48 	31 
A,VIW103,Y_LT3,HLD,IT	2704 	1083 
A,VIW103,Y_LT3,HLD,ITC1	1710 	748 
A,VIW103,Y_LT3,HLD,ITC2	36 	8 
A,VIW103,Y_LT3,HLD,ITC3	9 	5 
A,VIW103,Y_LT3,HLD,ITC4	93 	9 
A,VIW103,Y_LT3,HLD,ITF1	48 	34 
A,VIW103,Y_LT3,HLD,ITF2	21 	7 
A,VIW103,Y_LT3,HLD,ITF3	56 	12 
A,VIW103,Y_LT3,HLD,ITF4	248 	62 
A,VIW103,Y_LT3,HLD,ITF5	30 	5 
A,VIW103,Y_LT3,HLD,ITF6	5 	: c
A,VIW103,Y_LT3,HLD,ITG1	138 	137 
A,VIW103,Y_LT3,HLD,ITG2	88 	16 
A,VIW103,Y_LT3,HLD,ITH3	55 	: c
A,VIW103,Y_LT3,HLD,ITH4	: 	: c
A,VIW103,Y_LT3,HLD,ITH5	32 	18 
A,VIW103,Y_LT3,HLD,ITI1	85 	: 
A,VIW103,Y_LT3,HLD,ITI2	4 	4 
A,VIW103,Y_LT3,HLD,ITI3	38 	4 
A,VIW103,Y_LT3,HLD,ITI4	9 	9 
A,VIW103,Y_LT3,HLD,PT	128 d	23 e
A,VIW103,Y_LT3,HLD,PT11	106 	19 e
A,VIW103,Y_LT3,HLD,PT16	14 	3 e
A,VIW103,Y_LT3,HLD,PT17	2 	1 e
A,VIW103,Y_LT3,HLD,PT18	6 	2 e
A,VIW103,Y_LT3,HLD,RO	36 	11 
A,VIW103,Y_LT3,HLD,RO11	3 	0 
A,VIW103,Y_LT3,HLD,RO12	0 	0 
A,VIW103,Y_LT3,HLD,RO21	3 	0 
A,VIW103,Y_LT3,HLD,RO22	16 	11 
A,VIW103,Y_LT3,HLD,RO31	8 	0 
A,VIW103,Y_LT3,HLD,RO32	0 	0 
A,VIW103,Y_LT3,HLD,RO41	4 	0 
A,VIW103,Y_LT3,HLD,RO42	2 	0 
A,VIW103,Y_LT3,HLD,SI	250 	196 
A,VIW103,Y_LT3,HLD,SI03	193 	152 
A,VIW103,Y_LT3,HLD,SI04	57 	44 
A,VIW104,TOTAL,HA,EL	834 	888 
A,VIW104,TOTAL,HA,EL30	: 	: c
A,VIW104,TOTAL,HA,EL41	646 	635 
A,VIW104,TOTAL,HA,EL42	1 	1 
A,VIW104,TOTAL,HA,EL43	1 	: c
A,VIW104,TOTAL,HA,EL51	50 	60 
A,VIW104,TOTAL,HA,EL52	97 	130 
A,VIW104,TOTAL,HA,EL53	12 	11 
A,VIW104,TOTAL,HA,EL54	: c	: c
A,VIW104,TOTAL,HA,EL61	: c	32 
A,VIW104,TOTAL,HA,EL62	: c	: c
A,VIW104,TOTAL,HA,EL63	3 	: c
A,VIW104,TOTAL,HA,EL64	4 	9 
A,VIW104,TOTAL,HA,EL65	: c	1 
A,VIW104,TOTAL,HA,ES	10206 	10600 
A,VIW104,TOTAL,HA,ES12	: 	0 
A,VIW104,TOTAL,HA,ES23	132 	133 
A,VIW104,TOTAL,HA,ES24	71 	67 
A,VIW104,TOTAL,HA,ES30	3 	1 
A,VIW104,TOTAL,HA,ES41	14 	14 
A,VIW104,TOTAL,HA,ES42	429 	565 
A,VIW104,TOTAL,HA,ES43	18 	4 
A,VIW104,TOTAL,HA,ES51	864 	1032 
A,VIW104,TOTAL,HA,ES52	4705 	5001 
A,VIW104,TOTAL,HA,ES53	20 	: 
A,VIW104,TOTAL,HA,ES61	3845 	3731 
A,VIW104,TOTAL,HA,ES62	4 	: 
A,VIW104,TOTAL,HA,ES70	102 	48 
A,VIW104,TOTAL,HA,EU	1538 d	16595 
A,VIW104,TOTAL,HA,EU27_2020	1538 d	16595 
A,VIW104,TOTAL,HA,EU28	1538 d	: 
A,VIW104,TOTAL,HA,FR	2597 	: 
A,VIW104,TOTAL,HA,FR26	: c	: 
A,VIW104,TOTAL,HA,FR61	1 	: 
A,VIW104,TOTAL,HA,FR62	: c	: 
A,VIW104,TOTAL,HA,FR71	2 	: 
A,VIW104,TOTAL,HA,FR81	2510 	: 
A,VIW104,TOTAL,HA,FR82	6 	: 
A,VIW104,TOTAL,HA,FR83	79 	: 
A,VIW104,TOTAL,HA,FRC1	: 	: c
A,VIW104,TOTAL,HA,FRG0	: 	: c
A,VIW104,TOTAL,HA,FRI1	: 	1 
A,VIW104,TOTAL,HA,FRI3	: 	: c
A,VIW104,TOTAL,HA,FRJ1	: 	1955 
A,VIW104,TOTAL,HA,FRJ2	: 	1 
A,VIW104,TOTAL,HA,FRK1	: 	: c
A,VIW104,TOTAL,HA,FRK2	: 	2 
A,VIW104,TOTAL,HA,FRL0	: 	8 
A,VIW104,TOTAL,HA,FRM0	: 	101 
A,VIW104,TOTAL,HA,IT	1538 	2343 
A,VIW104,TOTAL,HA,ITF1	: 	: c
A,VIW104,TOTAL,HA,ITF3	: 	: c
A,VIW104,TOTAL,HA,ITF4	: 	: c
A,VIW104,TOTAL,HA,ITF5	: 	: c
A,VIW104,TOTAL,HA,ITF6	10 	44 
A,VIW104,TOTAL,HA,ITG1	1528 	2284 
A,VIW104,TOTAL,HA,ITG2	: 	1 
A,VIW104,TOTAL,HA,ITH3	: 	: c
A,VIW104,TOTAL,HA,ITI1	: 	14 
A,VIW104,TOTAL,HA,ITI4	: 	: c
